row_index,query_title,query_year,tmdb_id,matched_title,original_title,release_date,budget_usd,revenue_usd,profit_usd,revenue_to_budget_ratio,runtime_min,vote_average,vote_count,popularity,genres,keywords,status,original_language,imdb_id,homepage,found,_error
942,28 Days Later...,2002.0,170.0,28 Days Later,28 Days Later,2002-10-31,8000000.0,85032676.0,77032676.0,10.6291,113.0,7.239,7757.0,18.1891,"Horror, Thriller, Science Fiction","daughter, taxi, london, england, submachine gun, gas station, infection, outbreak, survival, laboratory, hospital, zombie, brutality, church, rage, epidemic, military, virus, hopeless, waking from coma, animal research, frightened, zombies",Released,en,tt0289043,https://www.sonypictures.com/movies/28dayslater,True,
943,Batoru rowaiaru,2000.0,3177.0,Battle Royale II: Requiem,バトル・ロワイアルII 鎮魂歌,2003-07-05,9080000.0,14902587.0,5822587.0,1.6413,155.0,4.971,499.0,2.9165,"Action, Thriller","island, loss of loved one, sequel, terrorism, death game",Released,ja,tt0338763,,True,
944,The Royal Tenenbaums,2001.0,9428.0,The Royal Tenenbaums,The Royal Tenenbaums,2001-10-05,21000000.0,71441250.0,50441250.0,3.402,110.0,7.5,4735.0,6.3451,"Comedy, Drama","forgiveness, cigarette, child prodigy, terminal illness, dysfunctional family, incest, family conflict, sentimental, familiar, tragic",Released,en,tt0265666,,True,
945,Y tu mamá también,2001.0,1391.0,Y Tu Mamá También,Y tu mamá también,2001-06-08,5000000.0,33600000.0,28600000.0,6.72,106.0,7.42,1625.0,5.3436,"Drama, Romance","friendship, adolescence, beach, mexico, group sex, male friendship, road trip, coming of age, travel, human relationship, new mexican cinema, self reflection, self-reflexive, roadtrip, sexual discovery, melodrama, amused",Released,es,tt0245574,,True,
946,Harry Potter and the Sorcerer's Stone,2001.0,671.0,Harry Potter and the Philosopher's Stone,Harry Potter and the Philosopher's Stone,2001-11-16,125000000.0,976475550.0,851475550.0,7.8118,152.0,7.901,28535.0,36.6424,"Adventure, Fantasy","witch, school friend, friendship, london, england, based on novel or book, magic, boarding school, male friendship, child hero, school of witchcraft, chosen one, bullying, school, ghost, fantasy world, wizard, pre-teen, children's adventure, based on young adult novel, found family, owl, male female friendship",Released,en,tt0241527,https://www.warnerbros.com/movies/harry-potter-and-sorcerers-stone/,True,
947,The Others,2001.0,1933.0,The Others,The Others,2001-08-02,17000000.0,210002906.0,193002906.0,12.3531,104.0,7.617,6804.0,6.9522,"Horror, Mystery, Thriller","nightmare, suicide attempt, christianity, shotgun, servant, cemetery, world war ii, nanny, haunted house, bible, channel islands, mansion, soldier, gardener, photosensitivity, 1940s, spiritism, jersey island, baffled, ominous, supernatural thriller",Released,en,tt0230600,,True,
948,Blow,2001.0,4133.0,Blow,Blow,2001-04-04,53000000.0,83300000.0,30300000.0,1.5717,124.0,7.359,4428.0,6.9187,"Crime, Drama","drug smuggling, war on drugs, drug trafficking, 1970s, drug addiction, rise and fall, cautionary, factual, dramatic, suspenseful, intense",Released,en,tt0221027,,True,
949,Enemy at the Gates,2001.0,853.0,Enemy at the Gates,Enemy at the Gates,2001-02-28,68000000.0,96976270.0,28976270.0,1.4261,131.0,7.422,3822.0,6.6395,"Drama, War, History, Romance","sniper, hero, winter, world war ii, stalingrad, based on true story, nazi officer, battle, bombing, death, 1940s, soviet propaganda, soldiers, war, intense, earnest",Released,en,tt0215750,,True,
950,Minority Report,2002.0,180.0,Minority Report,Minority Report,2002-06-20,102000000.0,358372926.0,256372926.0,3.5135,145.0,7.353,9112.0,10.3395,"Science Fiction, Action, Thriller","washington dc, usa, police chief, precognition, hologram, futuristic, murder, conspiracy, police chase, drugs, biting, home video, based on short story, ex-husband ex-wife relationship, mentor protégé relationship, tech noir, stasis, paranoid, prevention, missing son, future noir, loss of child, surveillance state, psychic vision, conspiracy thriller, 2050s, suspenseful, critical, intense",Released,en,tt0181689,,True,
951,The Hurricane,1999.0,10400.0,The Hurricane,The Hurricane,1999-09-17,50000000.0,73956241.0,23956241.0,1.4791,146.0,7.442,1458.0,2.4992,Drama,"prison, new jersey, 1970s, boxer, affectation, melancholy, boxing school, biography, based on memoir or autobiography, hard, angry, aggressive, 1960s, boxing, legal drama, legal thriller, absurd, admiring, adoring, defiant, demeaning, familiar, scathing, tragic, vibrant",Released,en,tt0174856,,True,
952,American Psycho,2000.0,1359.0,American Psycho,American Psycho,2000-04-13,7000000.0,34300000.0,27300000.0,4.9,102.0,7.407,11558.0,12.8445,"Thriller, Drama, Crime","new york city, based on novel or book, businessman, psychopath, dark comedy, satire, wall street, serial killer, chainsaw, big city, psychological thriller, character study, white collar, harvard business school, voice imitation, 1980s, american businessman, bloody, ambiguity, psychological horror, horror, baffled",Released,en,tt0144084,,True,
953,Lola rennt,1998.0,104.0,Run Lola Run,Lola rennt,1998-08-20,1530000.0,7660911.0,6130911.0,5.0071,81.0,7.292,2397.0,3.2223,"Action, Drama, Thriller","daughter, race against time, berlin, germany, homeless person, casino, red hair, nun, supermarket, ambulance, subway, money, fate, time loop, excited",Released,de,tt0130827,,True,
954,The Thin Red Line,1998.0,8741.0,The Thin Red Line,The Thin Red Line,1998-12-23,52000000.0,98126565.0,46126565.0,1.887,171.0,7.448,3125.0,5.7244,"Drama, History, War","epic, based on novel or book, steel helmet, world war ii, battle assignment, invasion, infantry, marine corps, us army, commander, rifle, pacific war, gun battle, jungle, sergeant, pacific island, soldier, battle, fighting, mourning, guadalcanal, pacific theater, burlesque, anti war, awol, japanese army, disturbed, 1940s, nervous, zealous, philosophical, philosophic conflict, battlefield trauma, shell shocked soldier, inspirational, wistful, intimate, provocative, ghoulish, powerful, philosophical depiction of war",Released,en,tt0120863,,True,
955,Mulan,1998.0,10674.0,Mulan,Mulan,1998-06-18,90000000.0,304320254.0,214320254.0,3.3813,88.0,7.9,10066.0,12.5046,"Animation, Family, Adventure","princess, daughter, china, homeland, villain, musical, sexism, training, cricket, female protagonist, dragon, east asian lead, war hero, based on song, poem or rhyme, luck, great wall of china, gender disguise, based on fairy tale, female warrior, hand drawn animation, father daughter relationship, action comedy, woman disguised as man, celebratory, joyful",Released,en,tt0120762,,True,
956,Fear and Loathing in Las Vegas,1998.0,1878.0,Fear and Loathing in Las Vegas,Fear and Loathing in Las Vegas,1998-05-22,18500000.0,10700000.0,-7800000.0,0.5784,118.0,7.211,4781.0,4.437,"Adventure, Drama, Comedy","journalist, casino, based on novel or book, 1970s, paranoia, cocaine, dark comedy, lsd, hallucination, fake identity, surrealism, road trip, lawyer, hitchhiker, las vegas, drugs, buddy, desert, gonzo journalist, cadillac convertible, police convention, psychedelia, absurd, hotel suite",Released,en,tt0120669,,True,
957,Funny Games,1997.0,10234.0,Funny Games,Funny Games,1997-08-23,0.0,0.0,,,109.0,7.3,1928.0,1.9693,"Drama, Horror, Thriller","lake, sadism, psychopath, hostage-taking, remote control, sociopath, breaking the fourth wall, serial killer, psychological thriller, family holiday, golf club, torment, voyeurism, grim, wealthy family, lake house, children in danger, psychological horror, sardonic",Released,de,tt0119167,,True,
958,Dark City,1998.0,2666.0,Dark City,Dark City,1998-02-27,27000000.0,27200000.0,200000.0,1.0074,100.0,7.33,2980.0,5.5833,"Mystery, Science Fiction","beach, experiment, chaos, paranoia, dystopia, sleep, manipulation, mad scientist, fugitive, serial killer, memory, cyberpunk, duel, parallel world, alien race, tech noir, neo-noir, retrofuturism, urban gothic, complex, provocative, suspenseful, critical, commanding, powerful",Released,en,tt0118929,,True,
959,Sleepers,1996.0,819.0,Sleepers,Sleepers,1996-10-18,44000000.0,165600000.0,121600000.0,3.7636,147.0,7.602,3671.0,5.5435,"Crime, Drama, Thriller","child abuse, sexual abuse, court case, court, repayment, sadistic, pastor, juvenile prison, juvenile delinquent, kids",Released,en,tt0117665,,True,
960,Lost Highway,1997.0,638.0,Lost Highway,Lost Highway,1997-01-15,15000000.0,3836866.0,-11163134.0,0.2558,134.0,7.541,2773.0,4.6801,"Drama, Thriller, Mystery","prison, pornography, jealousy, dreams, dual identity, nightmare, police, sexual frustration, gangster, insanity, paranoia, prison cell, eroticism, bedroom, violent husband, headache, motel, transformation, death row, jazz singer or musician, highway, car mechanic, hallucination, suspicion, identity crisis, surrealism, car crash, murder, los angeles, california, doppelgänger, videotape, fugue state, ambiguous",Released,en,tt0116922,https://www.janusfilms.com/films/2078,True,
961,Sense and Sensibility,1995.0,4584.0,Sense and Sensibility,Sense and Sensibility,1995-12-13,16000000.0,134582776.0,118582776.0,8.4114,136.0,7.4,1748.0,3.2414,"Drama, Romance","secret love, london, england, countryside, based on novel or book, widow, military officer, servant, country life, pneumonia, inheritance, period drama, rainstorm, decorum, horse carriage, young love, dowry, social class, 19th century, penniless, social elite, bloodletting, free spirited, sussex, 1800s, sisters love, marry for money, secret engagement, devonshire, england",Released,en,tt0114388,,True,
962,Die Hard: With a Vengeance,1995.0,1572.0,Die Hard: With a Vengeance,Die Hard: With a Vengeance,1995-05-19,90000000.0,366101666.0,276101666.0,4.0678,128.0,7.3,6350.0,9.6512,"Action, Thriller","new york city, taxi, gold, helicopter, robbery, police, bomb, riddle, detective, fbi, sequel, flashback, revenge, shootout, explosion, nypd, cargo ship, wild goose chase, simon says, dump truck, harlem, new york city, aqueduct, bomb threat, action hero, deadly game, federal reserve bank, nyc subway",Released,en,tt0112864,https://www.20thcenturystudios.com/movies/die-hard-with-a-vengeance,True,
963,Dead Man,1995.0,922.0,Dead Man,Dead Man,1995-12-23,9000000.0,1038000.0,-7962000.0,0.1153,121.0,7.303,1634.0,3.8016,"Drama, Fantasy, Western","dying and death, sheriff, bounty hunter, gun, indigenous, attempted murder, prosecution, frontier, murder, black and white, 19th century, fear of dying, wanted dead or alive",Released,en,tt0112817,,True,
964,The Bridges of Madison County,1995.0,688.0,The Bridges of Madison County,The Bridges of Madison County,1995-06-02,24000000.0,182000000.0,158000000.0,7.5833,135.0,7.72,2245.0,5.0366,"Drama, Romance","adultery, secret love, husband wife relationship, based on novel or book, love of one's life, unsociability, marriage crisis, photographer, love at first sight, photography, peasant, mother role, iowa, bridge, housewife, love letter, romantic",Released,en,tt0112579,,True,
965,Apollo 13,,568.0,Apollo 13,Apollo 13,1995-06-30,52000000.0,355237933.0,303237933.0,6.8315,140.0,7.451,5593.0,7.6207,"Drama, History","rescue, florida, race against time, moon, nasa, spaceman, based on true story, houston, texas, survival, space, disaster, explosion, astronaut, hypothermia, apollo program, lunar mission, spacecraft accident",Released,en,tt0112384,,True,
966,Trois couleurs: Blanc,1994.0,109.0,Three Colors: White,Trois couleurs : Blanc,1994-01-26,0.0,1273525.0,,,92.0,7.45,1246.0,2.5744,"Comedy, Drama, Mystery","france, hairdresser, sexual frustration, businessman, funeral, love, poland, psychological, french, arthouse",Released,fr,tt0111507,,True,
967,Falling Down,1993.0,37094.0,Falling Down,Falling Down,1993-02-26,25000000.0,40903593.0,15903593.0,1.6361,113.0,7.391,3837.0,5.2725,"Crime, Drama, Thriller","detective, rocket launcher, retirement, traffic jam, gang, los angeles, california, divorce, anger, cynical, psychotic, inequality, road rage, urban decay, laid off, disturbed, aggressive, philosophical, unassuming, price gouging, suspenseful, critical, intense, antagonistic, farcical",Released,en,tt0106856,,True,
968,Dazed and Confused,1993.0,9571.0,Dazed and Confused,Dazed and Confused,1993-09-24,6900000.0,8259076.0,1359076.0,1.197,102.0,7.3,2136.0,4.3134,"Comedy, Drama","high school, 1970s, texas, coming of age, marijuana, summer, period drama, lighthearted, teenager, sentimental, comforting",Released,en,tt0106677,,True,
969,My Cousin Vinny,1992.0,10377.0,My Cousin Vinny,My Cousin Vinny,1992-03-13,11000000.0,64088552.0,53088552.0,5.8262,120.0,7.499,1688.0,3.3141,"Comedy, Drama","prison, small town, court case, court, southern usa, alabama, suspicion, cousin, lawyer, fish out of water, convenience store robbery, courtroom, defense attorney, wrongful arrest, expert witness, nostalgic, curious, murder suspect, engaged couple, courtroom drama, unassuming, ironic, best friends, deep south, joyous, understated, absurd, hilarious, amused, cheerful, joyful",Released,en,tt0104952,,True,
970,Omohide poro poro,1991.0,15080.0,Only Yesterday,おもひでぽろぽろ,1991-07-20,0.0,473110.0,,,119.0,7.4,1167.0,3.1929,"Animation, Drama, Romance","countryside, country life, marriage, folk music, flashback, school, anime, reflective",Released,ja,tt0102587,https://gkids.com/films/only-yesterday/,True,
971,Delicatessen,1991.0,892.0,Delicatessen,Delicatessen,1991-04-17,4000000.0,1794187.0,-2205813.0,0.4485,99.0,7.295,1536.0,2.3819,"Comedy, Science Fiction, Fantasy","underground, suicide attempt, dystopia, post-apocalyptic future, dark comedy, clown, butcher, butcher's shop, vegetarian, terror cell, cannibal",Released,fr,tt0101700,,True,
972,Home Alone,1990.0,771.0,Home Alone,Home Alone,1990-11-16,18000000.0,476684675.0,458684675.0,26.4825,103.0,7.446,11817.0,0.6207,"Comedy, Family","burglar, holiday, home, alone, family relationships, slapstick comedy, little boy, home invasion, precocious child, booby trap, home alone, suburban chicago, mischievous child, aggressive, christmas, kids on their own, child rescue, burglars, cheerful, wet bandits",Released,en,tt0099785,,True,
973,The Godfather: Part III,1990.0,242.0,The Godfather Part III,The Godfather Part III,1990-12-25,54000000.0,136766062.0,82766062.0,2.5327,162.0,7.417,6491.0,11.368,"Crime, Drama, Thriller","daughter, new york city, helicopter, assassination, italian american, italy, gangster, christianity, vatican (holy see), pope, confession, symbolism, revenge, organized crime, mafia, lawyer, roman catholic church, aggressive, audacious",Released,en,tt0099674,,True,
974,When Harry Met Sally...,1989.0,639.0,When Harry Met Sally...,When Harry Met Sally...,1989-07-12,16000000.0,92823546.0,76823546.0,5.8015,96.0,7.407,4277.0,5.8587,"Comedy, Romance, Drama","new york city, friendship, husband wife relationship, orgasm, restaurant, platonic love, diner, valentine's day",Released,en,tt0098635,,True,
975,The Little Mermaid,1989.0,10144.0,The Little Mermaid,The Little Mermaid,1989-11-17,40000000.0,211343479.0,171343479.0,5.2836,83.0,7.349,8133.0,13.475,"Animation, Family, Fantasy","witch, princess, sea, daughter, kingdom, fireworks, cartoon, mermaid, prince, villain, musical, coming of age, crab, fish out of water, misunderstanding, single father, female villain, based on fairy tale, true love, bargain, trident, father daughter relationship, wonder, vibrant",Released,en,tt0097757,https://movies.disney.com/the-little-mermaid,True,
976,The Naked Gun: From the Files of Police Squad!,1988.0,37136.0,The Naked Gun: From the Files of Police Squad!,The Naked Gun: From the Files of Police Squad!,1988-12-02,12000000.0,152356177.0,140356177.0,12.6963,86.0,7.262,4055.0,11.1565,"Comedy, Crime","assassination, police, aquarium, baseball, parody, slapstick comedy, los angeles, california, terrorism, illegal drugs, criminal investigation, buddy cop, hypnotize, anarchic comedy, good versus evil, based on tv series, exhilarated",Released,en,tt0095705,,True,
